,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat,long,street,city,state,zipcode,status,walkscore,snapped_lat,snapped_lon,bike_score
2311,871001241,2022-05-02,1325000.0,3,1.0,1200,5102,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,900,510,220,0,1948,0,47.6509,-122.40651,3412 39th Avenue West, Seattle,Washington,98199,1,42.0,47.6505,-122.406,37.0
2312,8805900545,2021-06-28,1725000.0,4,3.5,2710,3200,1.5,NO,NO,NO,NONE,Very Good,8 Good,Gas,PUBLIC,1960,1050,200,0,1929,0,47.6421,-122.3058,2509 20th Avenue East, Seattle,Washington,98112,1,70.0,47.6415,-122.3055,86.0
2313,2122049184,2022-03-10,760000.0,4,3.0,2536,9825,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2536,0,706,148,2006,0,47.37323,-122.303005,25440 22nd Avenue South, Des Moines,Washington,98198,1,43.0,47.373,-122.3025,58.0
2314,3913400010,2021-10-21,832500.0,4,3.5,3240,20964,2.0,NO,NO,NO,NONE,Good,10 Very Good,Electricity,PRIVATE,2620,620,0,500,1981,0,47.365485,-122.11933,26324 166th Place Southeast, Covington,Washington,98042,1,27.0,47.3655,-122.1195,41.0
2315,4365200760,2021-07-01,615000.0,2,1.0,930,7740,1.0,NO,NO,NO,NONE,Good,6 Low Average,Gas,PUBLIC,930,370,0,200,1924,0,47.52222,-122.37372,9020 32nd Avenue Southwest, Seattle,Washington,98126,1,81.0,47.5215,-122.373,59.0
2316,1498301207,2021-09-23,775000.0,3,2.5,1540,1564,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1300,600,360,50,1998,0,47.58594,-122.31324,1916A 15th Ave S, Seattle,Washington,98144,1,73.0,47.586,-122.313,89.0
2317,3658700380,2021-07-13,1412032.0,4,2.5,2790,4080,2.0,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,2040,1010,0,40,1910,0,47.678545,-122.316345,1023 Northeast 69th Street, Seattle,Washington,98115,1,94.0,47.679,-122.316,89.0
2318,5589900235,2022-04-20,1050000.0,3,2.0,2060,9519,2.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,2060,0,440,390,1932,0,47.75129,-122.306,1870 Northeast 169th Street, Shoreline,Washington,98155,1,45.0,47.751,-122.3055,42.0
2319,1787270160,2021-11-19,645000.0,5,3.0,2670,4679,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1750,1495,570,0,2002,0,47.32358,-122.18241,31052 119th Avenue Southeast, Auburn,Washington,98092,1,31.0,47.3235,-122.1825,16.0
2320,6130500070,2022-05-17,800000.0,3,2.5,1650,2082,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1300,530,180,0,2007,0,32.7922,-97.0414,113th Street, Grand Prairie,Texas,75050,1,27.0,32.7915,-97.041,26.0
2321,3438500591,2021-08-12,367000.0,5,3.0,2150,5500,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1250,1250,470,440,1994,0,47.552955,-122.35738,5425 18th Avenue Southwest, Seattle,Washington,98106,1,20.0,47.553,-122.358,64.0
2322,1123049069,2022-03-22,475000.0,4,1.5,2690,22500,1.5,NO,NO,NO,NONE,Average,6 Low Average,Oil,PRIVATE,1560,1130,400,170,1946,0,47.49765,-122.25289,6430 South 118th Street, Seattle,Washington,98178,1,51.0,47.4975,-122.253,37.0
2323,1795900630,2021-09-10,1265000.0,5,3.0,2370,7323,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2370,0,420,140,1984,0,47.72585,-122.10691,17424 Northeast 139th Place, Redmond,Washington,98052,1,4.0,47.7255,-122.1075,26.0
2324,2473510240,2022-04-04,960000.0,4,2.5,2360,9600,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2360,0,550,80,1977,0,47.446205,-122.13672,15230 Southeast 175th Place, Renton,Washington,98058,1,14.0,47.4465,-122.136,28.0
2325,2584400035,2022-05-19,725000.0,3,1.0,1040,9677,1.0,NO,NO,NO,NONE,Good,7 Average,Oil,PRIVATE,1040,1040,0,0,1955,0,47.476085,-122.326395,14057 6th Avenue South, Burien,Washington,98168,1,47.0,47.4765,-122.3265,50.0
2326,3123049189,2021-06-23,930000.0,4,1.5,2430,9555,1.0,NO,NO,NO,AVERAGE,Average,8 Good,Electricity,PUBLIC,1400,1400,0,920,1962,0,47.43926,-122.34055,18219 4th Avenue Southwest, Normandy Park,Washington,98166,1,56.0,47.439,-122.34,41.0
2327,582000680,2021-12-28,650000.0,3,1.0,760,6000,1.0,NO,NO,NO,NONE,Average,6 Low Average,Oil,PUBLIC,760,760,200,20,1944,0,47.65194,-122.39794,3516 32nd Avenue West, Seattle,Washington,98199,1,64.0,47.652,-122.3985,54.0
2328,6190500200,2021-10-07,1300000.0,4,2.5,2850,9168,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2850,0,640,0,1998,0,47.73851,-122.234275,8010 Northeast 152nd Court, Kenmore,Washington,98028,1,21.0,47.739,-122.235,31.0
2329,2612000260,2021-09-28,575000.0,3,2.5,1910,5042,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1750,790,630,180,2002,0,47.4806,-122.28109,13709 43rd Place South, Tukwila,Washington,98168,1,55.0,47.481,-122.2815,39.0
2330,5035300671,2021-06-16,2225000.0,4,3.0,3250,8352,1.0,NO,NO,NO,NONE,Very Good,9 Better,Gas,PUBLIC,1790,1460,0,630,1961,0,47.651,-122.41406,3425 Magnolia Boulevard West, Seattle,Washington,98199,1,19.0,47.6505,-122.4135,36.0
2331,2195100165,2022-05-10,549000.0,2,1.0,1230,10228,1.0,NO,NO,NO,NONE,Average,6 Low Average,Oil,PUBLIC,1230,0,0,0,1941,0,47.51677,-122.35217,9619 13th Avenue Southwest, Seattle,Washington,98106,1,90.0,47.517,-122.352,68.0
2332,2320069245,2021-10-07,825000.0,3,2.0,1830,87120,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PRIVATE,1830,0,590,130,1979,0,47.20856,-122.01401,24439 Southeast 437th Place, Enumclaw,Washington,98022,1,17.0,47.208,-122.0145,37.0
2333,2810100220,2022-04-05,805500.0,2,1.0,830,4400,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Gas,PUBLIC,830,0,0,110,1913,0,47.54171,-122.38847,4324 Southwest Mills Street, Seattle,Washington,98136,1,81.0,47.541,-122.388,69.0
2334,6384100040,2022-05-05,1300000.0,5,4.5,4080,6961,2.0,NO,NO,NO,AVERAGE,Average,8 Good,Electricity,PUBLIC,4080,0,620,240,1959,0,47.69413,-122.38137,1900 Northwest 89th Street, Seattle,Washington,98117,1,74.0,47.694,-122.382,64.0
2335,5093300135,2021-12-14,1650000.0,3,1.5,1520,9193,1.0,NO,NO,NO,NONE,Very Good,7 Average,Electricity,PUBLIC,760,760,0,180,1952,0,47.58783,-122.24633,6615 Southeast 25th Street, Mercer Island,Washington,98040,1,48.0,47.5875,-122.247,42.0
2336,8651443450,2021-08-16,485000.0,4,2.0,1620,7470,1.5,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1620,0,530,230,1976,0,47.36556,-122.092835,26316 187th Court Southeast, Covington,Washington,98042,1,14.0,47.3655,-122.0925,35.0
2337,3699100130,2021-11-15,1350000.0,2,1.0,1670,14695,1.5,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1670,400,0,480,1930,0,47.70011,-122.2002,10455 Northeast 112th Street, Kirkland,Washington,98033,1,31.0,47.7,-122.2005,24.0
2338,6145601180,2021-11-03,590000.0,1,1.0,900,3844,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Gas,PUBLIC,900,410,0,120,1920,0,47.70344,-122.353765,335 North 103rd Street, Seattle,Washington,98133,1,78.0,47.703,-122.3535,80.0
2339,7205300180,2021-07-22,508000.0,3,2.0,1580,12000,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1580,0,530,0,1971,0,47.33336,-122.338195,29933 2nd Place Southwest, Federal Way,Washington,98023,1,10.0,47.334,-122.3385,24.0
2340,3438500640,2021-07-28,775950.0,3,3.0,2320,23037,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity/Solar,PUBLIC,1370,950,0,240,1946,0,47.55103,-122.35743,5629 18th Avenue Southwest, Seattle,Washington,98106,1,36.0,47.5515,-122.358,48.0
2341,2426039133,2021-06-10,1265000.0,3,2.0,2190,10200,1.5,NO,NO,NO,GOOD,Good,8 Good,Oil,PUBLIC,2190,0,0,140,1942,0,47.72309,-122.36586,12760 8th Avenue Northwest, Seattle,Washington,98177,1,22.0,47.7225,-122.3655,34.0
2342,4137000750,2022-02-10,740000.0,4,2.5,2170,10143,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2170,0,550,200,1985,0,47.264055,-122.218175,4925 Mill Pond Drive Southeast, Auburn,Washington,98092,1,12.0,47.2635,-122.2185,17.0
2343,3022079036,2022-05-03,1425000.0,4,3.5,2720,222591,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,2720,0,690,890,1995,0,47.36555,-121.96397,28607 Southeast 262nd Street, Ravensdale,Washington,98051,1,0.0,47.3655,-121.9635,
2344,7549801882,2021-06-22,750000.0,3,2.5,1590,1604,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,1100,490,0,430,2015,0,47.55319,-122.31334,5534 15th Ave S, Seattle,Washington,98108,1,69.0,47.553,-122.313,68.0
2345,2642500190,2021-11-30,775000.0,4,2.5,3200,4473,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3200,0,480,270,2017,0,47.364355,-122.10555,17618 Southeast 265th Court, Covington,Washington,98042,1,32.0,47.364,-122.106,34.0
2346,5628400020,2021-10-06,1230000.0,3,3.0,1860,9775,1.0,NO,NO,NO,NONE,Average,7 Average,Gas/Solar,PUBLIC,1090,1060,290,80,1966,2020,47.73968,-122.24398,7220 Northeast 153rd Street, Kenmore,Washington,98028,1,38.0,47.739,-122.244,29.0
2347,2254501300,2021-06-10,745950.0,2,2.0,1050,1924,2.0,NO,NO,YES,NONE,Average,9 Better,Electricity,PUBLIC,700,350,0,290,2020,0,47.61178,-122.31426,1113A 14th Ave, Seattle,Washington,98122,1,98.0,47.6115,-122.3145,83.0
2348,1953400345,2021-10-21,310000.0,3,1.5,1480,8250,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1480,0,480,0,1959,0,47.39154,-122.297435,23410 28th Avenue South, Des Moines,Washington,98198,1,67.0,47.391,-122.298,61.0
2349,3023069063,2021-07-14,565000.0,3,1.5,1900,12632,1.0,NO,NO,NO,NONE,Good,7 Average,Oil,PRIVATE,1900,0,0,80,1970,0,47.45517,-122.085265,19053 Southeast 164th Street, Renton,Washington,98058,1,0.0,47.4555,-122.085,20.0
2350,396100015,2022-04-19,781000.0,3,2.0,2210,6208,1.0,NO,NO,YES,NONE,Good,7 Average,Oil,PUBLIC,1260,1260,310,460,1959,0,47.74637,-122.33226,16216 Corliss Place North, Shoreline,Washington,98133,1,26.0,47.7465,-122.3325,57.0
2351,8898700380,2022-03-23,910000.0,3,2.0,1816,8588,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1436,672,576,200,1984,0,47.45741,-122.204655,1133 South 23rd Street, Renton,Washington,98055,1,23.0,47.457,-122.205,15.0
2352,1327600030,2021-07-14,750000.0,4,2.5,3109,5702,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3109,0,620,112,2008,0,47.374145,-122.15943,13618 Southeast 254th Street, Kent,Washington,98042,1,17.0,47.3745,-122.16,26.0
2353,9557600200,2021-06-14,950000.0,3,2.5,1850,4659,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1850,0,450,100,2002,0,47.757055,-122.222295,8907 Northeast 178th Street, Bothell,Washington,98011,1,38.0,47.757,-122.223,48.0
2354,3450410020,2021-06-25,739000.0,3,2.5,1970,7130,2.0,NO,NO,NO,NONE,Very Good,8 Good,Electricity,PUBLIC,1970,0,530,490,1977,0,47.49918,-122.161325,973 Northeast 10th Court, Renton,Washington,98059,1,51.0,47.499,-122.1615,42.0
2355,7961500030,2021-07-27,800000.0,3,2.0,2000,10753,1.0,NO,NO,NO,AVERAGE,Good,8 Good,Gas,PUBLIC,2000,170,560,800,1975,0,47.49114,-122.22502,8514 South 125th Street, Renton,Washington,98178,1,38.0,47.4915,-122.2245,18.0
2356,8564600110,2022-03-17,1230000.0,3,1.5,1260,9874,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1260,0,460,0,1966,0,47.724065,-122.227475,8514 Northeast 137th Place, Kirkland,Washington,98034,1,9.0,47.724,-122.2275,21.0
2357,844000340,2021-06-22,460000.0,3,2.0,1750,6448,1.5,NO,NO,YES,NONE,Average,7 Average,Electricity,PUBLIC,1750,0,0,0,1900,2021,47.31,-122.00401,32509 3rd Avenue, Black Diamond,Washington,98010,1,49.0,47.31,-122.004,28.0
2358,1427200080,2021-10-02,825000.0,3,2.0,1520,6512,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1520,0,400,0,1995,0,47.77397,-122.17607,Northeast 203rd Street, Bothell,Washington,98011,1,19.0,47.7735,-122.1765,19.0
2359,1330900440,2021-08-09,1200000.0,4,2.5,2150,30770,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PRIVATE,2150,0,480,230,1979,0,47.65206,-122.0336,4710 229th Place Northeast, Redmond,Washington,98053,1,6.0,47.652,-122.034,28.0
2360,4389200835,2022-03-22,8000000.0,5,6.5,7020,12740,2.0,NO,NO,YES,NONE,Average,10 Very Good,Gas,PUBLIC,5380,2750,1110,1950,2020,0,47.62041,-122.22381,9526 Lake Washington Blvd NE, Medina,Washington,98039,1,23.0,47.6205,-122.2245,31.0
2361,2599200350,2021-11-01,475000.0,3,1.5,1450,10350,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PRIVATE,1450,0,460,180,1963,0,47.294235,-122.184945,3255 16th Street Southeast, Auburn,Washington,98092,1,44.0,47.2935,-122.1855,38.0
2362,8651440020,2021-10-17,485000.0,3,2.0,1260,5200,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1260,0,340,0,1977,0,47.3644,-122.088105,18912 Southeast 265th Street, Covington,Washington,98042,1,16.0,47.364,-122.088,34.0
2363,2223059061,2022-05-02,216000.0,3,2.0,1810,33031,1.0,YES,NO,NO,GOOD,Very Good,8 Good,Gas,PRIVATE,1810,0,0,610,1988,0,47.4665,-122.16266,13335 Southeast 151st Street, Renton,Washington,98058,1,14.0,47.466,-122.163,11.0
2364,1421039096,2022-02-22,650000.0,4,2.5,2190,8051,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1520,850,550,150,1989,0,47.305805,-122.38229,33010 39th Place Southwest, Federal Way,Washington,98023,1,18.0,47.3055,-122.382,33.0
2365,1061500330,2021-08-31,660000.0,5,2.0,1530,7630,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1530,0,540,0,1963,0,47.50153,-122.165595,1103 Tacoma Avenue Northeast, Renton,Washington,98056,1,60.0,47.502,-122.166,44.0
2366,4137020550,2021-06-17,650000.0,3,2.5,2210,8013,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,2210,0,720,150,1987,0,47.26058,-122.21833,809 54th Street Southeast, Auburn,Washington,98092,1,13.0,47.2605,-122.2185,25.0
2367,7137900590,2021-08-09,480500.0,3,2.0,1240,7808,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1240,0,0,0,1981,0,47.31785,-122.17305,12602 Southeast 318th Way, Auburn,Washington,98092,1,38.0,47.3175,-122.1735,18.0
2368,2922069120,2021-09-27,1098000.0,4,2.5,3290,212760,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,3290,0,750,1010,1993,0,47.36845,-122.06844,26028 204th Place Southeast, Covington,Washington,98042,1,1.0,47.3685,-122.0685,27.0
2369,100601170,2021-07-30,455000.0,3,2.5,1560,7800,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1040,1040,520,310,1975,0,47.300835,-122.369025,33504 28th Avenue Southwest, Federal Way,Washington,98023,1,65.0,47.301,-122.3685,49.0
2370,7298050320,2022-06-01,976000.0,3,2.5,2810,12481,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,2810,0,800,0,1990,0,47.30092,-122.338915,33532 4th Avenue Southwest, Federal Way,Washington,98023,1,21.0,47.301,-122.3385,43.0
2371,5666100130,2022-03-25,815000.0,3,1.0,1440,8200,1.5,NO,NO,NO,NONE,Good,7 Average,Oil,PUBLIC,1040,400,290,190,1954,0,47.770125,-122.325945,322 Northeast 194th Street, Shoreline,Washington,98155,1,32.0,47.7705,-122.3265,56.0
2372,4319200725,2021-08-11,1011110.0,4,2.0,1890,6966,1.0,NO,NO,NO,AVERAGE,Average,8 Good,Oil,PUBLIC,1350,1350,350,0,1955,0,47.536555,-122.38163,7308 39th Avenue Southwest, Seattle,Washington,98136,1,63.0,47.5365,-122.382,61.0
2373,2123049238,2022-04-27,650000.0,4,2.0,2020,9000,1.5,NO,NO,NO,NONE,Very Good,7 Average,Gas,PRIVATE,2020,0,0,390,1959,0,47.473805,-122.298275,2633 South 144th Street, SeaTac,Washington,98168,1,34.0,47.4735,-122.298,42.0
2374,2473410310,2022-03-11,725000.0,3,2.5,1870,9215,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1270,1200,600,0,1976,0,47.44532,-122.1308,15707 Southeast 175th Place, Renton,Washington,98058,1,8.0,47.445,-122.1315,18.0
2375,6806000150,2022-01-18,1083000.0,3,2.0,1780,11965,1.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1780,0,0,80,1985,0,47.76089,-122.164069,13031 Northeast 184th Place, Bothell,Washington,98011,1,47.0,47.7615,-122.1645,56.0
2376,9828701815,2021-06-30,749000.0,2,2.0,1030,487,3.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1030,0,0,320,2021,0,47.601737,-122.298943,102 26th Avenue, Seattle,Washington,98122,1,90.0,47.601,-122.2995,92.0
2377,826069180,2021-07-23,90000.0,4,3.0,2030,56192,1.0,NO,NO,YES,NONE,Good,8 Good,Electricity,PRIVATE,1550,1060,510,180,1979,0,47.75206,-122.073235,17103 198th Avenue Northeast, Woodinville,Washington,98077,1,39.0,47.7525,-122.073,28.0
2378,2212900740,2022-04-18,586000.0,3,1.0,1190,9450,1.0,NO,NO,NO,NONE,Very Good,7 Average,Oil,PRIVATE,1190,0,420,0,1969,0,47.32806,-122.13736000000002,30434 153rd Avenue Southeast, Kent,Washington,98042,1,7.0,47.328,-122.1375,26.0
2379,7399200120,2021-07-29,775000.0,4,3.0,2760,8560,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1380,1380,420,430,1974,0,47.46424,-122.19438999999998,1805 Lincoln Circle Southeast, Renton,Washington,98055,1,18.0,47.4645,-122.1945,10.0
2380,5108900120,2021-09-17,770000.0,4,2.5,3110,5000,2.0,NO,YES,NO,NONE,Average,8 Good,Gas,PUBLIC,3110,0,620,110,2004,0,47.35617,-122.02442,23712 Southeast 274th Street, Maple Valley,Washington,98038,1,46.0,47.3565,-122.025,57.0
2381,2822059289,2021-08-20,500000.0,3,2.0,1690,20116,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PRIVATE,1690,0,530,190,1983,0,47.37036,-122.17567,12411 Southeast 258th Street, Kent,Washington,98030,1,16.0,47.37,-122.175,41.0
2382,9828701816,2021-06-30,639950.0,2,2.0,840,510,3.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,840,0,0,230,2021,0,47.61904000000001,-122.29839,2600 East Denny Way, Seattle,Washington,98122,1,73.0,47.619,-122.298,59.0
2383,5163700050,2021-10-12,550000.0,5,2.5,2480,7725,1.0,NO,NO,NO,AVERAGE,Average,7 Average,Oil,PUBLIC,1580,1260,400,410,1959,0,47.38894000000001,-122.2204,811 Alvord Avenue North, Kent,Washington,98031,1,32.0,47.3895,-122.22,29.0
2384,2224079090,2021-12-23,343750.0,4,2.5,3220,219106,1.5,YES,NO,NO,GOOD,Good,10 Very Good,Electricity,PRIVATE,2820,400,570,650,1984,0,47.55108,-121.90188,5600 329th Avenue Southeast, Fall City,Washington,98024,1,4.0,47.5515,-121.902,37.0
2385,9285800180,2021-10-07,1640000.0,4,4.0,3370,5000,2.0,NO,NO,NO,AVERAGE,Average,8 Good,Gas,PUBLIC,2470,1220,230,350,2008,0,47.571355,-122.380015,3460 38th Avenue Southwest, Seattle,Washington,98126,1,76.0,47.571,-122.3805,52.0
2386,8576070630,2021-12-01,925805.0,5,2.5,3130,5080,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,3130,0,380,280,2021,0,47.30403,-122.03595,Evergreen Avenue Southeast, Black Diamond,Washington,98010,1,0.0,47.304,-122.0355,13.0
2387,7856620700,2021-06-15,1930000.0,4,3.0,3050,10500,1.0,NO,NO,YES,NONE,Good,8 Good,Gas,PUBLIC,1710,1340,0,770,1978,0,47.56114,-122.148422,4671 144th Place Southeast, Bellevue,Washington,98006,1,27.0,47.5605,-122.148,3.0
2388,7443000855,2021-12-23,975000.0,5,2.5,1840,1258,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1210,630,0,0,2017,0,47.65172000000001,-122.367725,3454 8th Avenue West, Seattle,Washington,98119,1,69.0,47.652,-122.367,72.0
2389,2322069066,2021-12-21,400000.0,1,1.0,680,138637,1.0,YES,NO,NO,NONE,Fair,4 Low,Electricity,PRIVATE,680,0,0,0,1949,0,47.385,-122.01409,24116 244th Place Southeast, Maple Valley,Washington,98038,1,1.0,47.385,-122.0145,22.0
2390,3421079077,2021-10-25,1100000.0,3,3.5,3700,231750,2.0,NO,NO,NO,EXCELLENT,Average,9 Better,Electricity,PRIVATE,2880,1550,600,530,1992,2021,47.26136,-121.90899,37630 East Lake Walker Drive Southeast, Enumclaw,Washington,98022,1,0.0,47.262,-121.9095,
2391,7504100480,2022-03-15,1880000.0,4,2.5,2510,11200,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,2510,0,860,530,1984,0,47.6331,-122.04526,2525 221st Avenue Northeast, Sammamish,Washington,98074,1,11.0,47.6325,-122.046,28.0
2392,293000068,2021-06-30,935000.0,3,2.0,1640,7437,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1090,1090,0,220,1948,0,47.53237,-122.38038,7736 38th Avenue Southwest, Seattle,Washington,98126,1,55.0,47.532,-122.3805,51.0
2393,7972604325,2022-04-14,530000.0,3,2.0,1130,7620,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1130,0,0,0,1954,0,47.5185,-122.34644,9420 9th Avenue Southwest, Seattle,Washington,98106,1,76.0,47.5185,-122.346,51.0
2394,238000007,2021-11-24,345000.0,2,1.0,680,14075,1.0,NO,NO,NO,NONE,Average,6 Low Average,Electricity,PUBLIC,680,0,0,130,1942,0,47.43086,-122.27765,4544 South 192nd Street, SeaTac,Washington,98188,1,10.0,47.4315,-122.277,11.0
2395,6381500660,2022-03-09,1310000.0,3,2.5,1920,6826,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1920,0,420,0,1994,0,47.731745,-122.303635,14069 24th Avenue Northeast, Seattle,Washington,98125,1,48.0,47.7315,-122.304,58.0
2396,3300760390,2021-09-07,2150000.0,4,3.5,2620,7200,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2620,0,460,200,1983,0,47.663045,-122.193578,6216 110th Avenue Northeast, Kirkland,Washington,98033,1,64.0,47.6625,-122.193,52.0
2397,9250900094,2021-09-27,900000.0,4,2.5,2070,10125,2.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,2070,0,400,140,1997,0,47.77398,-122.348975,19925 Linden Avenue North, Shoreline,Washington,98133,1,72.0,47.7735,-122.349,70.0
2398,6446000130,2021-08-17,1335000.0,4,3.0,2280,26250,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PRIVATE,1160,1120,450,700,1964,0,47.55181,-122.03119,5606 231st Avenue Southeast, Issaquah,Washington,98029,1,16.0,47.5515,-122.031,13.0
2399,7334602040,2021-06-14,600000.0,3,1.0,1250,10950,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PRIVATE,1250,0,0,0,1972,0,47.46782,-121.74434,44571 Southeast 146th Street, North Bend,Washington,98045,1,0.0,47.4675,-121.7445,25.0
2400,5379800580,2021-12-13,540000.0,3,2.0,1260,11736,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,1260,0,590,250,1979,0,47.45697,-122.277845,4418 South 164th Street, Tukwila,Washington,98188,1,49.0,47.457,-122.2785,52.0
2401,5412100800,2021-07-20,679000.0,4,3.0,2590,6758,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2590,0,640,360,2001,0,47.260425,-122.286995,38023 37th Place South, Auburn,Washington,98001,1,15.0,47.2605,-122.2875,25.0
2402,8035200185,2022-02-08,575000.0,3,1.5,1780,8644,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1580,470,270,170,1957,0,47.3727,-122.220735,857 East Lane, Kent,Washington,98030,1,25.0,47.373,-122.22,27.0
2403,7180800055,2021-08-24,727000.0,3,1.0,1280,7000,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1280,0,490,0,1953,0,47.72777,-122.34016,1413 North 136th Street, Seattle,Washington,98133,1,74.0,47.7285,-122.34,71.0
2404,603000954,2022-04-26,630000.0,2,1.0,760,5000,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,760,0,0,0,1946,0,47.52344,-122.28459,8824 38th Avenue South, Seattle,Washington,98118,1,21.0,47.523,-122.2845,50.0
2405,2526039003,2021-11-23,1500000.0,4,3.0,2830,17019,2.0,NO,NO,NO,AVERAGE,Very Good,7 Average,Oil/Solar,PUBLIC,2430,850,0,280,1908,0,47.71774,-122.36582,12058 8th Avenue Northwest, Seattle,Washington,98177,1,29.0,47.718,-122.3655,19.0
2406,321030140,2021-10-25,750000.0,4,2.5,2250,8530,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2250,0,662,72,2010,0,47.37343,-122.162035,13416 Southeast 255th Street, Kent,Washington,98042,1,15.0,47.373,-122.1615,28.0
2407,524059192,2021-07-13,1160000.0,3,1.5,1730,17424,1.0,NO,NO,YES,NONE,Average,7 Average,Oil,PUBLIC,1130,970,0,490,1954,0,47.59313,-122.195614,1911 109th Avenue Southeast, Bellevue,Washington,98004,1,32.0,47.5935,-122.196,35.0
2408,9358000665,2021-08-13,657200.0,3,2.5,1360,1098,3.0,NO,NO,NO,NONE,Average,9 Better,Electricity,PUBLIC,1360,0,0,400,2019,0,47.56698,-122.36878,2830C SW Dakota St, Seattle,Washington,98126,1,77.0,47.5665,-122.3685,81.0
2409,1529220180,2022-04-19,1270000.0,4,3.0,3200,5700,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3200,0,648,225,2016,0,47.8767,-121.87943,26214 133rd Place Southeast, Monroe,Washington,98272,1,0.0,47.877,-121.8795,20.0
