,walkscore,walktype,lat,long,biketype,bikescore,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat_1,long_1,street_name,city,state,zip_code,mortgage_rate_3
2670,31.0,Car-Dependent,47.712,-122.2395,Somewhat Bikeable,32.0,October 2021,1300000.0,4,2.5,2420,6614,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2420,0,540,50,1993,0,47.711999999999996,-122.24,7607 Northeast 125th Street,Kirkland,Washington,98034,3.068
2670,16.0,Car-Dependent,47.4825,-122.1825,Somewhat Bikeable,29.0,October 2021,1300000.0,4,2.5,2420,6614,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2420,0,540,50,1993,0,47.711999999999996,-122.24,7607 Northeast 125th Street,Kirkland,Washington,98034,3.068
2671,82.0,Very Walkable,47.6925,-122.367,Very Bikeable,77.0,June 2022,1150000.0,4,2.0,1960,4960,1.0,NO,NO,NO,NONE,Good,6 Low Average,Oil,PUBLIC,1100,860,0,310,1918,0,47.693000000000005,-122.367,8808 Dibble Avenue Northwest,Seattle,Washington,98117,5.522
2671,0.0,Car-Dependent,47.532,-121.7625,Somewhat Bikeable,25.0,June 2022,1150000.0,4,2.0,1960,4960,1.0,NO,NO,NO,NONE,Good,6 Low Average,Oil,PUBLIC,1100,860,0,310,1918,0,47.693000000000005,-122.367,8808 Dibble Avenue Northwest,Seattle,Washington,98117,5.522
2672,33.0,Car-Dependent,47.667,-122.1495,Bikeable,56.0,July 2021,1000000.0,2,3.0,2540,11648,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1610,1410,570,210,1930,1960,47.667,-122.149,Old Redmond Road,Redmond,Washington,98052,2.8680000000000003
2672,23.0,Car-Dependent,47.7435,-122.319,Somewhat Bikeable,47.0,July 2021,1000000.0,2,3.0,2540,11648,1.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1610,1410,570,210,1930,1960,47.667,-122.149,Old Redmond Road,Redmond,Washington,98052,2.8680000000000003
2673,29.0,Car-Dependent,47.7315,-122.232,Somewhat Bikeable,36.0,December 2021,940000.0,3,1.0,1320,7680,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1320,0,0,0,1967,0,47.732,-122.23200000000001,8204 Northeast 144th Street,Kirkland,Washington,98034,3.0980000000000003
2673,13.0,Car-Dependent,47.4645,-122.1765,Somewhat Bikeable,34.0,December 2021,940000.0,3,1.0,1320,7680,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1320,0,0,0,1967,0,47.732,-122.23200000000001,8204 Northeast 144th Street,Kirkland,Washington,98034,3.0980000000000003
2674,18.0,Car-Dependent,47.1915,-121.974,Somewhat Bikeable,30.0,September 2021,650000.0,4,2.5,2540,4467,2.0,NO,NO,YES,GOOD,Average,8 Good,Gas,PUBLIC,2540,0,400,290,2015,0,47.192,-121.97399999999999,472 Riley Court East,Enumclaw,Washington,98022,2.9
2674,35.0,Car-Dependent,47.7345,-122.3295,Somewhat Bikeable,37.0,September 2021,650000.0,4,2.5,2540,4467,2.0,NO,NO,YES,GOOD,Average,8 Good,Gas,PUBLIC,2540,0,400,290,2015,0,47.192,-121.97399999999999,472 Riley Court East,Enumclaw,Washington,98022,2.9
2675,76.0,Very Walkable,44.964,-93.2535,Biker's Paradise,95.0,February 2022,805000.0,3,3.0,1640,554,3.0,NO,NO,YES,NONE,Average,9 Better,Electricity,PUBLIC,1230,410,0,180,2021,0,44.964,-93.25399999999999,1820 15th Avenue South,Minneapolis,Minnesota,55404,3.762
2675,12.0,Car-Dependent,47.7495,-122.241,Somewhat Bikeable,9.0,February 2022,805000.0,3,3.0,1640,554,3.0,NO,NO,YES,NONE,Average,9 Better,Electricity,PUBLIC,1230,410,0,180,2021,0,44.964,-93.25399999999999,1820 15th Avenue South,Minneapolis,Minnesota,55404,3.762
2676,15.0,Car-Dependent,47.733,-122.1975,Somewhat Bikeable,38.0,October 2021,850000.0,4,2.0,1620,7221,1.0,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1620,0,460,110,1973,0,47.733000000000004,-122.198,10708 Northeast 144th Court,Kirkland,Washington,98034,3.068
2676,67.0,Somewhat Walkable,47.6925,-122.3115,Very Bikeable,81.0,October 2021,850000.0,4,2.0,1620,7221,1.0,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1620,0,460,110,1973,0,47.733000000000004,-122.198,10708 Northeast 144th Court,Kirkland,Washington,98034,3.068
2677,62.0,Somewhat Walkable,33.4065,-112.068,Very Bikeable,72.0,February 2022,730000.0,2,2.5,1250,892,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,860,390,0,320,2019,0,33.406,-112.068,417 East Broadway Road,Phoenix,Arizona,85040,3.762
2677,80.0,Very Walkable,47.619,-122.2965,Bikeable,60.0,February 2022,730000.0,2,2.5,1250,892,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,860,390,0,320,2019,0,33.406,-112.068,417 East Broadway Road,Phoenix,Arizona,85040,3.762
2678,33.0,Car-Dependent,47.7105,-122.214,Somewhat Bikeable,35.0,September 2021,880000.0,5,2.0,2120,9350,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PRIVATE,1080,1040,220,140,1962,0,47.711000000000006,-122.214,12230 95th Place Northeast,Kirkland,Washington,98034,2.9
2678,2.0,Car-Dependent,47.6655,-122.0565,Somewhat Bikeable,19.0,September 2021,880000.0,5,2.0,2120,9350,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PRIVATE,1080,1040,220,140,1962,0,47.711000000000006,-122.214,12230 95th Place Northeast,Kirkland,Washington,98034,2.9
2679,67.0,Somewhat Walkable,47.7165,-122.3205,Very Bikeable,82.0,March 2022,1250000.0,3,2.5,1870,7403,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1870,0,0,130,1950,0,47.717,-122.32,12040 8th Avenue Northeast,Seattle,Washington,98125,4.172
2679,43.0,Car-Dependent,47.4495,-122.1795,Somewhat Bikeable,37.0,March 2022,1250000.0,3,2.5,1870,7403,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1870,0,0,130,1950,0,47.717,-122.32,12040 8th Avenue Northeast,Seattle,Washington,98125,4.172
2680,86.0,Very Walkable,47.6805,-122.3475,Very Bikeable,89.0,February 2022,1185000.0,2,2.0,1070,3000,1.0,NO,NO,NO,NONE,Good,7 Average,Oil,PUBLIC,870,870,0,0,1929,0,47.681000000000004,-122.348,731 North 72nd Street,Seattle,Washington,98103,3.762
2680,44.0,Car-Dependent,47.5395,-122.367,Somewhat Bikeable,40.0,February 2022,1185000.0,2,2.0,1070,3000,1.0,NO,NO,NO,NONE,Good,7 Average,Oil,PUBLIC,870,870,0,0,1929,0,47.681000000000004,-122.348,731 North 72nd Street,Seattle,Washington,98103,3.762
2681,73.0,Very Walkable,47.6685,-122.2035,Very Bikeable,74.0,September 2021,2975000.0,5,4.0,4330,8000,1.5,NO,NO,NO,FAIR,Average,9 Better,Gas,PUBLIC,3450,1570,590,280,1922,2012,47.669,-122.204,742 2nd Street South,Kirkland,Washington,98033,2.9
2681,5.0,Car-Dependent,47.736,-122.0835,Somewhat Bikeable,31.0,September 2021,2975000.0,5,4.0,4330,8000,1.5,NO,NO,NO,FAIR,Average,9 Better,Gas,PUBLIC,3450,1570,590,280,1922,2012,47.669,-122.204,742 2nd Street South,Kirkland,Washington,98033,2.9
2682,87.0,Very Walkable,47.577,-122.3895,Bikeable,65.0,November 2021,710000.0,2,2.0,670,1960,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Electricity,PUBLIC,670,0,0,0,1923,1961,47.577,-122.39,4511 Southwest Stevens Street,Seattle,Washington,98116,3.068
2682,19.0,Car-Dependent,47.6955,-122.1285,Bikeable,53.0,November 2021,710000.0,2,2.0,670,1960,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Electricity,PUBLIC,670,0,0,0,1923,1961,47.577,-122.39,4511 Southwest Stevens Street,Seattle,Washington,98116,3.068
2683,33.0,Car-Dependent,47.625,-122.1165,Bikeable,60.0,May 2022,1000000.0,3,1.0,1100,7280,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,1100,0,0,210,1960,0,47.625,-122.116,1620 168th Avenue Northeast,Bellevue,Washington,98008,5.23
2683,35.0,Car-Dependent,47.4585,-122.3535,Somewhat Bikeable,18.0,May 2022,1000000.0,3,1.0,1100,7280,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,1100,0,0,210,1960,0,47.625,-122.116,1620 168th Avenue Northeast,Bellevue,Washington,98008,5.23
2684,19.0,Car-Dependent,47.367,-122.1135,Somewhat Bikeable,40.0,July 2021,600000.0,3,2.5,1770,3809,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1770,0,460,50,2011,0,47.367,-122.11399999999999,17103 Southeast 262nd Street,Covington,Washington,98042,2.8680000000000003
2684,1.0,Car-Dependent,47.3505,-121.9995,Somewhat Bikeable,12.0,July 2021,600000.0,3,2.5,1770,3809,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1770,0,460,50,2011,0,47.367,-122.11399999999999,17103 Southeast 262nd Street,Covington,Washington,98042,2.8680000000000003
2685,45.0,Car-Dependent,47.3535,-122.0175,Somewhat Bikeable,26.0,March 2022,1275000.0,4,2.5,3200,5138,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3200,0,640,300,2016,0,47.354,-122.01700000000001,27509 243rd Place Southeast,Maple Valley,Washington,98038,4.172
2685,15.0,Car-Dependent,47.3685,-122.1075,Somewhat Bikeable,36.0,March 2022,1275000.0,4,2.5,3200,5138,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,3200,0,640,300,2016,0,47.354,-122.01700000000001,27509 243rd Place Southeast,Maple Valley,Washington,98038,4.172
2686,74.0,Very Walkable,47.6775,-122.3925,Very Bikeable,85.0,September 2021,825000.0,3,1.0,1260,5500,1.5,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1260,0,0,160,1914,0,47.677,-122.39200000000001,6553 Earl Avenue Northwest,Seattle,Washington,98117,2.9
2686,6.0,Car-Dependent,47.5665,-121.908,Somewhat Bikeable,28.0,September 2021,825000.0,3,1.0,1260,5500,1.5,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1260,0,0,160,1914,0,47.677,-122.39200000000001,6553 Earl Avenue Northwest,Seattle,Washington,98117,2.9
2687,40.0,Car-Dependent,47.478,-122.3265,Somewhat Bikeable,40.0,October 2021,640000.0,4,2.5,1740,3424,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1740,0,420,40,2012,0,47.478,-122.32700000000001,13975 5th Place South,Burien,Washington,98168,3.068
2687,19.0,Car-Dependent,47.4975,-122.2635,Somewhat Bikeable,20.0,October 2021,640000.0,4,2.5,1740,3424,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1740,0,420,40,2012,0,47.478,-122.32700000000001,13975 5th Place South,Burien,Washington,98168,3.068
2688,51.0,Somewhat Walkable,47.469,-122.3265,Bikeable,57.0,July 2021,540000.0,3,3.0,1900,2040,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1480,700,280,100,2015,0,47.468999999999994,-122.32600000000001,14948 6th Avenue South,Burien,Washington,98168,2.8680000000000003
2688,35.0,Car-Dependent,47.7345,-122.3295,Somewhat Bikeable,37.0,July 2021,540000.0,3,3.0,1900,2040,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1480,700,280,100,2015,0,47.468999999999994,-122.32600000000001,14948 6th Avenue South,Burien,Washington,98168,2.8680000000000003
2689,0.0,Car-Dependent,47.631,-121.9965,,,May 2022,1725000.0,3,2.5,2710,39391,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,2710,0,890,1630,1995,0,47.631,-121.99600000000001,25813 Northeast 25th Street,Redmond,Washington,98053,5.23
2689,81.0,Very Walkable,47.5455,-122.382,Bikeable,53.0,May 2022,1725000.0,3,2.5,2710,39391,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PRIVATE,2710,0,890,1630,1995,0,47.631,-121.99600000000001,25813 Northeast 25th Street,Redmond,Washington,98053,5.23
2690,4.0,Car-Dependent,47.334,-122.121,Somewhat Bikeable,25.0,April 2022,1050000.0,5,4.0,2750,121968,1.0,NO,NO,YES,NONE,Good,9 Better,Electricity,PRIVATE,2750,0,0,800,1978,0,47.333999999999996,-122.12100000000001,29832 Kent Black Diamond Road Southeast,Kent,Washington,98042,4.982
2690,32.0,Car-Dependent,47.5935,-122.196,Somewhat Bikeable,35.0,April 2022,1050000.0,5,4.0,2750,121968,1.0,NO,NO,YES,NONE,Good,9 Better,Electricity,PRIVATE,2750,0,0,800,1978,0,47.333999999999996,-122.12100000000001,29832 Kent Black Diamond Road Southeast,Kent,Washington,98042,4.982
2691,14.0,Car-Dependent,42.5475,-87.852,Somewhat Bikeable,46.0,November 2021,680000.0,2,2.0,1230,781,3.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1230,0,0,70,2021,0,42.547,-87.852,35th Avenue,Kenosha,Wisconsin,53142,3.068
2691,81.0,Very Walkable,47.712,-122.3085,Very Bikeable,71.0,November 2021,680000.0,2,2.0,1230,781,3.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1230,0,0,70,2021,0,42.547,-87.852,35th Avenue,Kenosha,Wisconsin,53142,3.068
2692,63.0,Somewhat Walkable,47.6595,-122.4,Bikeable,69.0,November 2021,940000.0,3,2.0,1550,1320,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,1200,520,170,370,2017,0,47.66,-122.4,3234 West Government Way,Seattle,Washington,98199,3.068
2692,10.0,Car-Dependent,47.634,-122.034,Somewhat Bikeable,32.0,November 2021,940000.0,3,2.0,1550,1320,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,1200,520,170,370,2017,0,47.66,-122.4,3234 West Government Way,Seattle,Washington,98199,3.068
2693,10.0,Car-Dependent,47.3325,-122.2755,Somewhat Bikeable,23.0,October 2021,520000.0,4,2.0,1650,7448,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1040,610,380,180,1977,0,47.332,-122.27600000000001,30055 45th Place South,Auburn,Washington,98001,3.068
2693,12.0,Car-Dependent,47.658,-122.1255,Somewhat Bikeable,46.0,October 2021,520000.0,4,2.0,1650,7448,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1040,610,380,180,1977,0,47.332,-122.27600000000001,30055 45th Place South,Auburn,Washington,98001,3.068
2694,37.0,Car-Dependent,47.7195,-122.1345,Somewhat Bikeable,16.0,October 2021,3000000.0,3,2.5,3240,313632,1.0,NO,NO,YES,EXCELLENT,Good,8 Good,Gas,PRIVATE,1770,1470,0,410,1960,1995,47.718999999999994,-122.134,13244 Woodinville Redmond Road Northeast,Redmond,Washington,98052,3.068
2694,61.0,Somewhat Walkable,47.6445,-122.373,Bikeable,59.0,October 2021,3000000.0,3,2.5,3240,313632,1.0,NO,NO,YES,EXCELLENT,Good,8 Good,Gas,PRIVATE,1770,1470,0,410,1960,1995,47.718999999999994,-122.134,13244 Woodinville Redmond Road Northeast,Redmond,Washington,98052,3.068
2695,30.0,Car-Dependent,47.535,-122.19,Somewhat Bikeable,35.0,July 2021,1120000.0,4,2.5,2860,19290,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PRIVATE,1430,1430,0,430,1965,0,47.535,-122.19,11202 Southeast 76th Street,Newcastle,Washington,98056,2.8680000000000003
2695,3.0,Car-Dependent,47.457,-122.3685,Somewhat Bikeable,7.0,July 2021,1120000.0,4,2.5,2860,19290,1.0,NO,NO,NO,NONE,Very Good,8 Good,Gas,PRIVATE,1430,1430,0,430,1965,0,47.535,-122.19,11202 Southeast 76th Street,Newcastle,Washington,98056,2.8680000000000003
2696,18.0,Car-Dependent,47.4555,-122.2125,Somewhat Bikeable,7.0,July 2021,720000.0,5,3.0,2700,9350,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1400,1300,480,760,1978,0,47.456,-122.213,2619 Talbot Crest Drive South,Renton,Washington,98055,2.8680000000000003
2696,83.0,Very Walkable,47.658,-122.3535,Bikeable,65.0,July 2021,720000.0,5,3.0,2700,9350,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1400,1300,480,760,1978,0,47.456,-122.213,2619 Talbot Crest Drive South,Renton,Washington,98055,2.8680000000000003
2697,37.0,Car-Dependent,47.7105,-122.2125,Bikeable,50.0,June 2021,330000.0,2,1.5,1098,1530,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1098,0,0,0,1983,0,47.71,-122.212,9636 Northeast 121st Lane,Kirkland,Washington,98034,2.975
2697,5.0,Car-Dependent,47.4105,-121.968,Somewhat Bikeable,12.0,June 2021,330000.0,2,1.5,1098,1530,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1098,0,0,0,1983,0,47.71,-122.212,9636 Northeast 121st Lane,Kirkland,Washington,98034,2.975
2698,63.0,Somewhat Walkable,47.316,-122.3265,Somewhat Bikeable,46.0,December 2021,365500.0,3,1.0,970,7227,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,970,0,310,80,1967,0,47.316,-122.32700000000001,31804 6th Avenue South,Federal Way,Washington,98003,3.0980000000000003
2698,21.0,Car-Dependent,47.373,-122.025,Somewhat Bikeable,30.0,December 2021,365500.0,3,1.0,970,7227,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,970,0,310,80,1967,0,47.316,-122.32700000000001,31804 6th Avenue South,Federal Way,Washington,98003,3.0980000000000003
2699,81.0,Very Walkable,47.6595,-122.2875,Very Bikeable,85.0,November 2021,875000.0,2,1.0,1150,5000,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,960,960,200,130,1941,0,47.66,-122.288,3711 Northeast 44th Street,Seattle,Washington,98105,3.068
2699,59.0,Somewhat Walkable,47.6895,-122.391,Very Bikeable,84.0,November 2021,875000.0,2,1.0,1150,5000,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,960,960,200,130,1941,0,47.66,-122.288,3711 Northeast 44th Street,Seattle,Washington,98105,3.068
2700,32.0,Car-Dependent,47.6355,-122.2095,Somewhat Bikeable,37.0,July 2021,1925000.0,3,2.0,1250,8410,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,850,750,280,70,1951,0,47.636,-122.21,2825 98th Avenue Northeast,Clyde Hill,Washington,98004,2.8680000000000003
2700,23.0,Car-Dependent,47.5215,-122.2875,Somewhat Bikeable,16.0,July 2021,1925000.0,3,2.0,1250,8410,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,850,750,280,70,1951,0,47.636,-122.21,2825 98th Avenue Northeast,Clyde Hill,Washington,98004,2.8680000000000003
2701,1.0,Car-Dependent,47.4705,-122.493,Somewhat Bikeable,37.0,September 2021,810000.0,4,1.0,1300,151153,1.5,NO,NO,NO,NONE,Average,6 Low Average,Oil,PRIVATE,1300,670,0,40,1931,0,47.47,-122.493,12310 Southwest 151st Street,Vashon,Washington,98070,2.9
2701,64.0,Somewhat Walkable,47.7645,-122.3595,Somewhat Bikeable,37.0,September 2021,810000.0,4,1.0,1300,151153,1.5,NO,NO,NO,NONE,Average,6 Low Average,Oil,PRIVATE,1300,670,0,40,1931,0,47.47,-122.493,12310 Southwest 151st Street,Vashon,Washington,98070,2.9
2702,44.0,Car-Dependent,47.652,-122.2035,Somewhat Bikeable,29.0,September 2021,1200000.0,2,2.5,2190,2442,2.0,NO,NO,NO,AVERAGE,Good,9 Better,Gas,PUBLIC,2190,0,0,120,1979,0,47.652,-122.20299999999999,4817 102nd Lane Northeast,Kirkland,Washington,98033,2.9
2702,48.0,Car-Dependent,47.3745,-122.2935,Somewhat Bikeable,40.0,September 2021,1200000.0,2,2.5,2190,2442,2.0,NO,NO,NO,AVERAGE,Good,9 Better,Gas,PUBLIC,2190,0,0,120,1979,0,47.652,-122.20299999999999,4817 102nd Lane Northeast,Kirkland,Washington,98033,2.9
2703,44.0,Car-Dependent,40.6695,-95.8515,Somewhat Bikeable,26.0,October 2021,749950.0,2,2.0,1040,1193,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,700,340,0,210,2020,0,40.669000000000004,-95.852,9th Ave,Nebraska City,Nebraska,68410,3.068
2703,13.0,Car-Dependent,47.6565,-122.1225,Bikeable,53.0,October 2021,749950.0,2,2.0,1040,1193,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,700,340,0,210,2020,0,40.669000000000004,-95.852,9th Ave,Nebraska City,Nebraska,68410,3.068
2704,81.0,Very Walkable,47.6205,-122.298,Bikeable,58.0,March 2022,1750000.0,3,3.5,2410,1771,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1670,740,0,900,2014,0,47.621,-122.29799999999999,225 27th Avenue East,Seattle,Washington,98112,4.172
2704,68.0,Somewhat Walkable,47.538,-122.394,Very Bikeable,70.0,March 2022,1750000.0,3,3.5,2410,1771,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,1670,740,0,900,2014,0,47.621,-122.29799999999999,225 27th Avenue East,Seattle,Washington,98112,4.172
2705,26.0,Car-Dependent,47.3595,-122.1945,Bikeable,52.0,September 2021,530000.0,3,2.0,1240,5981,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1240,0,460,0,1988,0,47.36,-122.194,11019 Southeast 269th Street,Kent,Washington,98030,2.9
2705,93.0,Walker's Paradise,47.6685,-122.3085,Very Bikeable,88.0,September 2021,530000.0,3,2.0,1240,5981,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1240,0,460,0,1988,0,47.36,-122.194,11019 Southeast 269th Street,Kent,Washington,98030,2.9
2706,81.0,Very Walkable,47.298,-122.226,Very Bikeable,72.0,May 2022,500000.0,3,2.0,1230,10520,1.0,NO,NO,NO,NONE,Very Good,5 Fair,Electricity,PUBLIC,1230,0,440,170,1910,1984,47.298,-122.226,1100 B Street Southeast,Auburn,Washington,98002,5.23
2706,0.0,Car-Dependent,47.4435,-121.761,,,May 2022,500000.0,3,2.0,1230,10520,1.0,NO,NO,NO,NONE,Very Good,5 Fair,Electricity,PUBLIC,1230,0,440,170,1910,1984,47.298,-122.226,1100 B Street Southeast,Auburn,Washington,98002,5.23
2707,64.0,Somewhat Walkable,47.766,-122.3625,Somewhat Bikeable,49.0,October 2021,1050000.0,4,4.0,3030,9672,1.0,NO,NO,YES,NONE,Very Good,8 Good,Gas,PUBLIC,2700,330,0,50,1954,0,47.766000000000005,-122.36200000000001,321 Northwest 189th Street,Shoreline,Washington,98177,3.068
2707,45.0,Car-Dependent,47.598,-122.199,Somewhat Bikeable,25.0,October 2021,1050000.0,4,4.0,3030,9672,1.0,NO,NO,YES,NONE,Very Good,8 Good,Gas,PUBLIC,2700,330,0,50,1954,0,47.766000000000005,-122.36200000000001,321 Northwest 189th Street,Shoreline,Washington,98177,3.068
2708,11.0,Car-Dependent,47.3325,-122.1855,Somewhat Bikeable,29.0,November 2021,719091.0,4,2.5,2680,4836,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2680,0,420,60,2021,0,47.332,-122.186,30223 117th Ct SE,Auburn,Washington,98092,3.068
2708,29.0,Car-Dependent,47.4855,-122.127,Somewhat Bikeable,48.0,November 2021,719091.0,4,2.5,2680,4836,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2680,0,420,60,2021,0,47.332,-122.186,30223 117th Ct SE,Auburn,Washington,98092,3.068
2709,37.0,Car-Dependent,47.754,-122.217,Somewhat Bikeable,40.0,July 2021,840000.0,3,2.5,2160,3511,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2160,0,420,260,2001,0,47.754,-122.21700000000001,17378 92nd Place Northeast,Bothell,Washington,98011,2.8680000000000003
2709,13.0,Car-Dependent,47.6985,-122.229,Somewhat Bikeable,31.0,July 2021,840000.0,3,2.5,2160,3511,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,2160,0,420,260,2001,0,47.754,-122.21700000000001,17378 92nd Place Northeast,Bothell,Washington,98011,2.8680000000000003
2710,1.0,Car-Dependent,47.4645,-122.4465,Somewhat Bikeable,32.0,February 2022,480000.0,2,1.0,880,10890,1.0,NO,NO,NO,NONE,Good,5 Fair,Oil,PRIVATE,880,0,0,0,1940,0,47.464,-122.447,9003 Southwest 157th Place,Vashon,Washington,98070,3.762
2710,22.0,Car-Dependent,47.5215,-121.8825,Somewhat Bikeable,20.0,February 2022,480000.0,2,1.0,880,10890,1.0,NO,NO,NO,NONE,Good,5 Fair,Oil,PRIVATE,880,0,0,0,1940,0,47.464,-122.447,9003 Southwest 157th Place,Vashon,Washington,98070,3.762
2711,29.0,Car-Dependent,47.7255,-122.1675,Somewhat Bikeable,48.0,April 2022,1250000.0,6,4.5,2610,7350,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1790,1060,440,150,1974,0,47.725,-122.167,13918 129th Place Northeast,Kirkland,Washington,98034,4.982
2711,51.0,Somewhat Walkable,47.3085,-122.331,Bikeable,63.0,April 2022,1250000.0,6,4.5,2610,7350,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1790,1060,440,150,1974,0,47.725,-122.167,13918 129th Place Northeast,Kirkland,Washington,98034,4.982
2712,91.0,Walker's Paradise,47.685,-122.3505,Biker's Paradise,91.0,August 2021,350000.0,3,1.0,1140,3000,1.5,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1340,480,0,40,1925,0,47.685,-122.351,541 North 78th Street,Seattle,Washington,98103,2.842
2712,73.0,Very Walkable,39.9345,-75.1905,Very Bikeable,72.0,August 2021,350000.0,3,1.0,1140,3000,1.5,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1340,480,0,40,1925,0,47.685,-122.351,541 North 78th Street,Seattle,Washington,98103,2.842
2713,78.0,Very Walkable,47.592,-122.31,Very Bikeable,79.0,July 2021,710000.0,3,3.5,1762,1674,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1360,600,198,20,2003,0,47.592,-122.31,1813 S Bush Pl,Seattle,Washington,98144,2.8680000000000003
2713,46.0,Car-Dependent,47.4735,-122.358,Somewhat Bikeable,38.0,July 2021,710000.0,3,3.5,1762,1674,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1360,600,198,20,2003,0,47.592,-122.31,1813 S Bush Pl,Seattle,Washington,98144,2.8680000000000003
2714,71.0,Very Walkable,47.715,-122.3205,Very Bikeable,82.0,March 2022,1210000.0,4,2.0,2030,8153,1.0,NO,NO,NO,NONE,Very Good,7 Average,Electricity,PUBLIC,1380,650,0,40,1949,0,47.715,-122.32,11744 8th Avenue Northeast,Seattle,Washington,98125,4.172
2714,21.0,Car-Dependent,47.3055,-122.3745,Somewhat Bikeable,16.0,March 2022,1210000.0,4,2.0,2030,8153,1.0,NO,NO,NO,NONE,Very Good,7 Average,Electricity,PUBLIC,1380,650,0,40,1949,0,47.715,-122.32,11744 8th Avenue Northeast,Seattle,Washington,98125,4.172
